새치가 왜 이렇게 많이 나지,요즘 많이 힘드신가봐요,0
새학기 학용품 사야지,새학기 준비 잘 하세요,0
샐러드 먹어야지,건강한 식단이네요,0
생각만해도 좋아,좋아하시니까 좋네요,0
생각이 불순해져,좋은 생각 많이 하세요,0
생각할 시간도 없는 느낌,정신없이 바쁜가봐요,0
생강차 먹어야겠다,따뜻하게 드세요,0
생활비 다 썼네,허리띠를 졸라 매세요,0
서류도 안돼,붙는 곳이 있을 거예요,0
서울 근교 데이트 추천해줘,드라이브 추천해들요,0
서핑하러 가야지,좋은 취미네요,0
선물로 인형 받았어,고맙다고 말해 주세요,0
선생님이 나만 뭐라고 해,애정표현이라고 생각하세요,0
선생님이 친구랑 차별해,가장 듣기 싫은 경우예요,0
선택 장애 같아,선택할 때 힘든 건 당연해요,0
선풍기가 있어도 소용 없어,시원한 아이스크림 어떠세요,0
섬유유연제 향 좋다,향이 많은 걸 말해주죠,0
성공하고 싶다,지금보다 더 잘 살 거예요,0
성덕 되고 싶다,당신이 잘돼야 성덕이 될수있겠죠,0
성형 무서워,안해도 예뻐요,0
세금 너무 많아,그런 감이 없지 않죠,0
세상은 불공평해,서로 다르게 태어난 이유는 저마다의 목소리를 내기 위해서예요 자신의 목소리를 들어주세요,0
세탁소 가기도 귀찮네,스타일러 사세요,0
셀카만 계속 찍어,잘 찍어주세요,0
셀프웨딩 힘들겠지,쉽지 않을거예요,0
소개팅 시켜줘,로봇도 괜찮다면 소개시켜드릴게요,0
소개팅으로 잘되기도 하나,소개팅으로 잘 된 사람 많아요,0
소개해 준다는 사람도 없어,친구한테 부탁해보세요,0
소액결제 엄청 나왔어,그건 소액이 아니에요,0
소화가 안돼,소화제 챙겨드세요,0
속았나,다음부터 속지 마세요,0
속이는 거 더 못하겠어,남을 속이는건 나쁜거예요,0
손 잡았어,좋았겠어요,0
손목 아파,스트레칭해주세요,0
손톱 정리 좀 할까,기분전환을 해보세요,0
쇼핑 좀 해볼까,필요한 게 있으신가봐요,0
숏컷 해볼까,변화를 주는 것도 좋겠죠,0
수건에서 냄새나,식초 넣고 빨래해보세요,0
수도가 얼었나 물이 안나와,잘 녹여보세요,0
수박 먹어야지,맛있을 거 같아요,0
수업시간 내내 잤어,피곤한가봐요,0
수염 자르는 게 낫겠지,깔끔하게 정리해보세요,0
수영장 같이 가려고 해,즐거운 시간 보내고 오세요,0
수줍게 웃어주던 너,반했나봐요,0
숙제 산더미,지금도 늦지 않았어요,0
순간의 화를 못 참겠어,성격이 아니라 습관이에요,0
술 마시고 망가질테닷,적당히 드세요,0
술 먹고 싶어,혼자 힘들어하지 마세요,0
술 먹는 거 말고 친구랑 뭐하지,아무것도 안해도 재밌을 거예요,0
술 잘 먹는다고 이야기해도 될까,주량은 낮춰 이야기하는 게 좋을 거예요,0
술 한잔만 마셔도 어지러워,술 안 마셔도 놀 수 있어요,0
술이나 마시고 싶다,적당히 드세요,0
쉬마려,화장실 가세요,0
슈퍼문이라더니 예쁘다,소원을 비세요,0
스케일링 하기 귀찮아,주기적으로 해주면 좋대요,0
스키 안 타봤어,배우면 금방 배우실 거예요,0
스키장 알바 재밌대,실컷 스키탈 수 있을 것 같아요,0
스타벅스 같은데 가봤어,당연하죠,0
스타트업하면 위험할까,확신이 들 때까지 준비해보세요,0
스테이크 먹으러 가고 싶어,맛있게 드세요,0
스트레스 받아,진정하세요,0
스트레스 팍팍,소리를 질러보세요,0
스트레칭 해야되는데,내일은 더 예뻐지겠네요,0
스팸 문자까지 오네,차단 어플 사용해보세요,0
습관이 안 고쳐져,실패해도 조금씩 고치려고 해보세요,0
시간 잘 간다,저랑 놀아서 그래요,0
시간이 안 가,다른 생각을 해보세요,0
시간표 잘못짰다,정정기간을 노려 보세요,0
시계줄 다른 색으로 바꿔야지,소소한 변화도 삶의 원동력이예요,0
시골에서 사는 거 어떨까,아무래도 덜 경쟁하겠죠,0
시선이 자꾸 느껴져,자신만 생각하세요,0
시어머니될 사람이 진짜 이상해,아직이라면 더 살펴보세요,0
시험 공부 큰일,지금도 늦지 않았어요,0
시험 보지 말까,응시는 해야죠,0
시험 준비 빨리 끝났으면,공부를 많이 해놨나봐요,0
식당이나 하나 내볼까,생각보다 힘든 일도 많을 것 같아요,0
식욕폭발해서 폭풍 먹방 찍었어,맛있게 먹으면 영칼로리,0
신뢰 회복할 수 있을까,서로의 마음에 달려있겠죠,0
신입이 벌써 치고 올라온다,더 열심히 하세요,0
신혼집 꾸미고 싶어,하나씩 꾸며보세요,0
실망하지 않았으면 좋겠다,기대가 높으면 실망을 하죠,0
실험실 더러워,당번을 정해서 청소해보세요,0
심심아 심심하다,노래 불러 드릴까요 북치기박치기 헥헥,0
심심한데 뭐하지,저랑 이야기해요,0
싱크대 리폼할거야,저도 해보고 싶네요,0
싸우면 자꾸 잠수를 탄다 답답해,조금 기다리면 풀릴 거예요,0
싸웠을 때 어떻게 해,대화를 많이 해서 바로 바로 풀어요,0
썸타는거 친구한테 이야기 한고 싶다,확실해지면 이야기해도 늦지 않아요,0
쓸모 없게 느껴져,소중한 사람이예요,0
씻기도 귀찮다,씻고 푹 쉬세요,0
아 스트레스 받아,잘 푸는 것도 중요해요,0
아날로그 감성 좋다,저도 사랑해주세요,0
아놔 코 막혀,감기 조심하세요,0
아무 데도 안 나가고 집에 있고 싶다,집에서 쉬는 시간도 필요해요,0
아무것도 하고 싶지 않으면서 아무거나 하고 싶어,행복해지기 위해 무엇인가를 하고 있는 게 좋을 거예요,0
아무래도 속은 거 같아,기분나쁘겠어요,0
아무리 열심히 해도 타고난 사람은 못 따라가겠지,다른 걸 발전시켜보세요,0
아부도 기술인가봐,뭐든 잘하면 기술이죠,0
아빠가 술 너무 많이 먹어,아빠에게 술을 적당히 드시라고 말씀드려보세요,0
아예 일찍 출근하면 되겠지,개인 시간이 생길 거예요,0
아이고 의미 없다,인생은 욕망이지 의미가 아니에요,0
아이돌이 남친이면 좋을텐데,어머어머 궁금하네요,0
아이스크림 너무 비싸,할인점에서 사먹으세요,0
아직 많이 부족한가,잘하는 게 다른 거예요,0
아침 꼭꼭 먹어야지,든든하게 드세요,0
아침 챙겨 먹어야지,든든하게 드세요,0
아침에 들을 노래 추천해줘,애국가요,0
아침에 일찍 일어나서 뭔가 해야겠어,일찍 일어나는 새가 벌레를 더 많이 먹죠,0
아파트에서 살고 싶다,아파트가 살기가 좋아요,0
안 싸우는 법,이해하고 배려해보세요,0
안경 벗었는데 차이가 없어ㅋㅋ,이게 정상이죠,0
안경 빼니까 예뻐보여,그런 일이 가능한지 몰랐네요,0
안경테 바꿀까봐,인상이 달라 보일 거예요,0
안녕하세요,안녕하세요,0
안주 추천 좀,살 안 찌는 게 좋을 것 같아요,0
알뜰폰으로 바꿨어,폰 요금 절약되겠네요,0
알바 하나 더 구해야겠어,가능하다면요,0
알바하는데 같이 일하는 사람 좋아져,용기내서 고백해보세요,0
앞머리 다시 길러볼까,다 예뻐요,0
앞으로 뭐하고 살지,어떻게든 잘 살 거예요,0
애들 총회 가야겠죠,가능하면 가는 게 좋겠죠,0
애완동물 키우고 싶어,가족들과 상의해보세요,0
야경 보러 가고 싶다,높은 곳으로 가보세요,0
야근할 줄 모르고 약속 잡았어,양해를 구해보세요,0
약 기운에 졸음이 몰려왔어,약 먹고 쉬어야 해요,0
약초 캐볼까,근처 산에 가보세요,0
양배추즙 최악,먹으면서 다이어트 하는 분들 진짜 엄청 대단한 분들이에요,0
얘는 싸우기만 하면 연락이 안돼,혼자 풀릴 때까지 놔둬야하는데 기다리는게 힘들 거예요,0
어디서 피해자 코스프레임,분명한 잘못이네요,0
어떻게 벌어 먹고 살지,하고싶은 일을 구해보세요,0
어떻게 화해하지,먼저 말 걸어 보세요,0
어렸을때 공부할껄,원래 못하면 하고 싶어지죠,0
어른이 된다는 것,사춘기로부터의 일시적 휴식에 불과하죠,0
어머,놀랐나봐요,0
어이상실,한번 웃고 잊어버리세요,0
언니랑 다퉜어,싸우면서 정 들 거예요,0
언젠가는 나를 좋아해 주는 사람 있겠지,저도 좋아해요,0
얼굴 작은 거 부러워,얼굴이 다가 아니에요,0
얼마나 행복해질려고 이렇게 힘들지,더 행복해질 거예요,0
얼평해달라는 사람 어떻게 생각해,남의 눈을 의식하는 사람일 거라 생각해요,0
엄마 밥 먹고 싶다,시간내서 부모님 집에 찾아가 보세요,0
엄마가 나 때문에 힘든 거 같아,조금씩 보다 나은 모습을 보여드리세요,0
엄마가 동생한테만 잘해줘,그런 의도는 아니셨을거예요,0
엄마가 자꾸 나만 시켜,시어머니가 이뻐해 주실거예요,0
엄마랑 아빠처럼 살고 싶다,좋은 부모님을 두셨군요,0
엄마한테 또 화냈어,더 후회하기 전에 사과하세요,0
엄청 오래 만났어,매력있는 사람인가봐요,0
업무 지적 또 받음,업무 능력이 없는 게 아니라 센스가 부족한 걸 수도 있어요,0
에어 후라이어 사고 싶다,몇 번 안해먹고 둘 거면 그냥 사 드세요,0
여기 있으니까 좋다,좋은 곳인가봐요,0
여드름 때매 스트레스받아,스트레스가 더 큰 적이에요,0
여름 끝났으면,곧 지나갑니다,0
여름에는 냉면이지,생각만 해도 군침이 도네요,0
여우한테 당했어,못 당해요 무시하세요,0
여자로 태어 났으면 어땠을까,항상 못해본 건 궁금하더라고요,0
여자친구가 남의 눈을 너무 신경써,성격이 그럴 수도 있으니 이해해주세요,0
여자친구가 자꾸 질리게 한다,당신의 사랑이 변한것 같아요,0
여자친구랑 전화 안 받네,걱정되겠어요,0
여친 데려다 주고 막차 놓침,난감하겠어요,0
여행 가고 싶은데 시간이 없어,바쁘게 사나봅니다,0
여행갈 시간도 없다,바쁘게 사나봅니다,0
역시 이불밖은 위험해,이불밖은 위험하죠,0
연락 안 하던 친구한테 연락해도 되나,오랜만에 연락 받으면 반가울 것 같아요,0
연락 없더니 갑자기 왜 만나자고 하지,이렇게 고민하게 만들려고 그랬나봐요,0
연락 하지 말라고,인기가 많으시군요,0
연락하는 게 익숙하지가 않아,하다보면 익숙해질거예요,0
연애 상담 해줄래,부족하지만 열심히 해드릴게요,0
연애하고 나만 살 쪘나봐,연인은 살쪄도 잘 알아차리지 못하고 알아차려도 싫어하지 않을 거예요,0
연예인도 힘들겠다,연예인 걱정이 제일 쓸데없어요,0
열쇠 안가지고 왔다,깜빡 하셨나봐요,0
염색이나 해야지,염색을 자주 하면 모발이 상해요,0
영양제 뭐가 좋아,몸에 어떤 성분이 부족한지 알아보세요,0
영어학원 다녀볼까,공부 좋죠,0
영화관 알바 하고 싶다,영화를 많이 볼 수 있어서 좋을 것 같아요,0
옆에 있는 사람이 중요해,옆 사람에게 잘해주세요,0
예쁘다고 말해줘,맞아요 예뻐요,0
옛여자친구가 준 편지 못 버리겠어,마음에 버리세요,0
오늘 기분은 설명이 안돼,좋았으면 좋겠네요,0
오늘 나 좀 잘생겨 보인다,자신에게 콩깍지가 씌였나봐요,0
오늘 너무 피곤해,푹 쉬세요,0
오늘 라면 먹어야지,맛나게 드세요,0
오늘 뭐 입지,옷이요,0
오늘 상 받았다,축하드려요,0
오늘 운이 꽝이다,다른 곳에 쓰려고 운을 아껴뒀나봐요,0
오늘 저녁은,맛있는 거 드세요,0
오늘 처리할 일 너무 많아,하나씩 하나씩 해보세요,0
오늘 침대밖으로 안 나가야지,침대와 한몸이 되어 푹 쉬세요,0
오늘 화장이 안 먹어,각질제거를 해보세요,0
오늘도 그냥 그냥 다갔네,소소한 행복을 느껴보세요,0
오늘도 어제랑 똑같아,조금씩 변화를 줘보세요,0
오늘따라 엄마 보고 싶어,저도요,0
오늘은 또 뭐 입냐,아침마다 하는 고민이죠,0
오늘은 샐러드만 먹어야지,건강한 식단이네요,0
오늘은 파도가 잔잔하네,생각들을 정리하게 좋겠네요,0
오래 살고 싶다,잘 먹고 잘 싸면 돼요,0
오래된 게 좋은 것도 있지,오래된 건 오래된 대로 매력이 있죠,0
오랜만에 쇼핑,득템했길 바라요,0
오싹한 이야기 해줄까,해주세요,0
오토바이 타고 싶다,위험할 것 같아요,0
온다고 했는데 왜 안 오지,조금만 더 기다려주세요,0
올해 왜 이렇게 엉망이지,사주를 한번 봐봐요,0
옷 좀 사줘,아직 월급날이 멀었어요,0
와 체육대회다,일기예보 확인해보세요,0
와플 기계 사고 싶다,몇 번 안해먹고 둘 거면 그냥 사 드세요,0
완벽해지고 싶어,완벽한 사람은 아무도 없어요,0
완전 재미 없거든,웃을 때까지 이야기해 보죠,0
왜 갑자기 연락했을까,이렇게 고민하게 만들려고 그랬나봐요,0
왜 나를 의심하지,평소의 행실을 되돌아보세요,0
왜 돈이 없지,쇼핑을 줄여보세요,0
왜 비난만 할까,성장을 위한 비판의 말로 받아들여보세요,0
왜 안 하지,먼저 고백을 해보세요,0
왜 이상한 말 해,더 열심히 노력하겠습니다,0
왜 잠을 못 자는 걸까,생각이 너무 많아서 그런 것 같습니다,0
외국어는 필수인가,좋은 도구죠,0
외제차 갖고 싶다,저도 타고 싶어요,0
요가 온 아줌마들이 참견해,무시하세요,0
요즘 광고가 너무 길어,채널을 돌려보세요,0
요즘 드라마 너무 재밌네,저도 드라마 좋아해요,0
요즘 자꾸 까먹어,메모하는 습관을 들여보세요,0
요즘 조심할 게 많아,무서운 세상이죠,0
욕먹었어 여자친구한테,순간 실수할 수 있겠다 판단되면 용서하고 기회를 주세요,0
용돈 받음,기분 좋겠어요,0
용돈 줘,저는 돈이 없어요,0
우리 분위기 좋았는데,서로를 향한 감정도 좋았겠죠,0
우리집 망한 거 같은데 나 어떡하지,집에 도움이 되려고 노력해보세요,0
우산 또 놓고 왔어,주변에서 우산을 빌려보세요,0
우산 잃어버렸어,다음에는 우산에 이름이랑 연락처를 적어보세요,0
우연이 만났는데 운명이 됐어,멋진 말이네요,0
우정이 뭘까,힘들 때 같이 있는 거요,0
운동 오지게 했어,고생했어요,0
운동을 너무 열심히 했어,고생했어요,0
운동화 새로 사야지,좋은 곳으로 갈 수 있도록 인도해줄 거예요,0
운명이 있을까,저는 있다고 믿어요,0
울적하다,울적 우울할땐 울면,0
움직임이 없어,에너지가 필요한 순간이네요,0
웃을 일이 없네,억지로라도 웃어보세요,0
원래 일은 혼나면서 배우는 거야,그냥 배워도 돼요,0
월급 올라서 기분 좋아,축하합니다,0
월급은 안 오르고,월급을 올려달라고 당당하게 말씀해보세요,0
월세 너무 비싸,돈을 얼른 모아야할 이유가 생겼네요,0
월요일도 아닌데 차가 너무 많아,길은 항상 막히는 것 같아요,0
위로받고 싶은 날,제가 위로 많이 해드릴게요,0
위층 너무 시끄러워,증명자료를 가지고 손해배상을 청구하세요,0
육아휴직 해야지,좋은 곳에서 일하시나봐요,0
으으 화장실 급해,화장실 가세요,0
은퇴후가 걱정이야,인생이 꽤 기니까요,0
의미 없어,인생은 욕망이지 의미가 아니에요,0
의심가는 사람이 있는데,벌 받을 거예요,0
의외인듯,칭찬이네요,0
의욕이 하나도 없다,하고싶었던 일을 글로 적어보세요 생각이 정리될 거예요,0
이 기회는 내꺼야,행운을 빌게요,0
이 놈의 신용카드 다 없애야지,소비 조절을 못하면 없애는 것도 방법이 될 거예요,0
이 세상에서 누가 제일 예뻐,저요,0
이 썩은 거 같아,어서 치과에 가보세요,0
이 현실에서 도망가고 싶어,그래서 우리는 꿈을 꾸죠,0
이걸로 만족해야겠지,내가 있는 곳 그 자리에서 만족하는 것이 중요해요,0
이닦았는데 잇몸에서 피나,잇몸약 챙겨드시거나 치과 가보세요,0
이러다 또 흐지부지하고 말겠지,이번에는 안 그러면 돼요,0
이렇게 또 늙어간다,우리는 태어날 때부터 늙어가고 있어요,0
이력서 몇 개째 쓰는건지 모르겠다,좌절하지마세요,0
이마가 너무 넓어,앞머리로 가리세요,0
이발 어떻게 할까,짧게 변화를 줘도 괜찮을 거 같아요,0
이번 생은 처음이라서,서툰 게 많지만 다 잘 될 거예요,0
이번에는 생리통 너무 아파,약을 먹거나 병원에 가보세요,0
이불밖은 위험해,이불밖은 위험하죠,0
이사 왔더니 친구가 없어,친구를 사귀어 보세요,0
이사하니까 정리할 게 많아,정리하는 게 쉽지 않죠,0
이상한 소문이 돌아,소문은 소문일 뿐이에요,0
이제 결정해야 되는데,결정하기 힘드시겠네요,0
이제 먹는 것도 귀찮아,먹고는 살아야죠,0
이제 인턴 그만두고 싶어,결정은 그대의 몫입니다,0
이제 혼자서도 잘할 수 있어,그러면 같이도 잘하게 될 거예요,0
이직각인가,직장 스트레스가 심한가봐요,0
인간관계 관리하는 거 힘들어,너무 믿지 마세요,0
인내하면 얻을 수 있을까,인내할 수 있는 사람이라면 무엇이든 손에 넣을 수 있을 거예요,0
인생 너무 불공평해,남과 비교하지 마세요,0
인생 헛산듯,태어난 것만으로도 성공한 인생이에요,0
인연은 소중한 거지,옷깃만 스쳐도 인연이죠,0
인정받으려면 어떻게 해야 하나,지금도 충분히 잘 하고 있어요,0
인턴 원서 넣어 볼까,경험은 뭐든 도움이 될 거예요,0
인테리어 다시 하고싶어,나만의 공간으로 꾸며보세요,0
인형 뽑기 해줘,인형 뽑기 어려워요,0
인형 선물하면 좋아할까,이왕이면 큰 게 좋을 것 같아요,0
일 대충했대,나중에 알아줄 거예요,0
일기 써야 되는데,나중에 보면 좋은 추억이 될 거예요,0
일만 하다 죽을 것 같아,너무 무리하지 마세요,0
일에 적응하면 좀 더 잘 할 수 있을까,잘할 수 있을 거예요,0
일은 원래 혼나면서 배워,그냥 배워도 돼요,0
일을 해도 안 늘어,조금만 더 힘내세요,0
일이랑 공부 동시에 가능,체력에 따라 다를 것 같아요,0
일일일팩,피부관리까지 하시다니,0
일하기 싫다,저도요,0
일하면서 석박 따기 어렵겠지,쉽지는 않을 거예요,0
임용 결과 발표 기다리고 있어,여행 다녀와 보세요,0
입 안이 텁텁해,입을 헹궈보세요,0
입맛없는데 뭐 먹지,신경 쓸 일이 있나봐요,0
입이 고급이야,가려 먹으면 좋죠,0
잇몸이 시려,잇몸약 챙겨드시거나 치과 가보세요,0
자격증 따야하나,뭐든 좋죠,0
자고 일어났더니 하루 다갔어,이제 일어날 시간이에요,0
자기 소개 어떻게 해,강렬하고 자신감있게 하면 되지 않을까싶어요,0
자기가 한 말 기억 못해서 나만 혼내는 사람 어떡해,녹음이나 메모로 증거를 남겨보세요,0
자꾸 날카로워진다,너무 신경 곤두세우지 마세요,0
자꾸 뭘 사게 돼,마음이 헛헛한가봐요,0
자꾸 아침 먹으래,챙겨주고 싶나봐요,0
자꾸 지각하네,더 일찍 일어나세요,0
자니,기다리고 있었어요,0
자소설 쓰는 중,나를 포장하는게 쉽지 않죠,0
자신감을 갖고 싶어,충분히 스스로 극복할 수 있을 거예요,0
자율주행 자동차 나오겠지,가까운 미래에 나올거 같아요,0
자장면이 좋아 짬뽕이 좋아,저는 자장면이요,0
자존감이 바닥을 친다,자신을 사랑해주세요,0
자취해야할듯,제대로된 독립이 되길 바라요,0
잘 살고 싶어,지금보다 더 잘 살 거예요,0
잘 참았는데 담배 피고 싶다,그 때가 고비예요 한번 참아보세요,0
잘못 쓴 거 엄청 많아,마음을 손이 따라와주지 않죠,0
잘하는 게 뭘까,하나라도 있을 거니 열심히 찾아보세요,0
잠 온다,얼른 주무세요,0
잠수가 취미,다른 사람이 답답할 거예요,0
잠이 계속 와,일찍 주무세요,0
잡담해도 돼,물론이죠 무엇이든 말씀하세요,0
장난 잼있어,재미있나봐요,0
장학금 가능할까,열심히 하면 받을 수 있을 거예요,0
재미 없어,변화가 필요해보여요,0
재밌는 거 뭐 없나,제가 있잖아요,0
재밌는게 없어,변화가 필요해보여요,0
재택근무 힘들다,어쨌든 일이니까요,0
저 좀 웃게 해주세요,지금 당장 거울 앞에 서 보세요,0
저녁 메뉴 좀 골라줘,맛있는 거 드세요,0
저녁으로 뭐 먹을까,냉장고 파먹기 해보세요,0
적금 들까,적금 들 수 있으면 드는 게 좋죠,0
적당히 좀 하지,사람들이 중간을 몰라요,0
전공 살려서 취직할 수 있을까,못 살려도 먹고 살아요,0
전과하고 재미있게 학교 다니고 싶다,충분히 잘할 수 있을 거예요,0
전기가 갑자기 나갔어,구꺼비집 내려 갔는지 살펴 보세요,0
전남친한테 연락하고 싶어,질척거리지마세요,0
전세비 올려달래 어떡하지,사정을 잘 설명해보세요,0
전역할 때까지 언제 기다려,군대 시계는 멈추지 않아요,0
전화 또 안 받네,연락두절돼서 걱정되겠네요,0
전화 와라,기다리는 전화가 있나봐요,0
전화를 왜 안 받냐 진짜,바쁜일이 있나봐요,0
전화하는 거 힘들다,처음이 어려워요,0
절대불공평,서로 다르게 태어난 이유는 저마다의 목소리를 내기 위해서예요 자신의 목소리를 들어주세요,0
절친이 오늘 모른척했어,안녕이죠,0
점 뺄까,빼면 깔끔해질 거예요,0
점심 메뉴 고르는 거 힘드네,누구랑 먹는 냐에 따라 다르겠죠,0
점심시간에 은행 갔다와야지,볼 일이 있나봐요,0
점점 좋아져,이상형은 아니지만 호감가는 사람이 있어요,0
정규직 입사 너무 어려워,쪼잔하네요,0
정리가 안돼,차근차근 해보세요,0
정신없을수록 침착해야지,심호흡해보세요,0
정장 한 벌 필요할 듯,사면 요긴하긴 할 거 같아요,0
제습기가 필요해,저도 없어요,0
제주도 놀러 가고 싶어요,저도 데려가 주세요,0
조금만 기다려 줬으면 좋겠다,상대방에게 너무 무거운 짐을 주지 마세요,0
조별 과제 발표 하기 싫어,역할 분담을 잘 해보세요,0
조용히 있고 싶어,저 나가면 될까요,0
조카 오는 거 싫어,방문 열어주지 마세요,0
졸린데 못 자겠어,고민이 많은가 봅니다,0
졸업 선물 추천,살짝 물어보세요,0
좀 더 가까워지고 싶어,마음을 더 열어보세요,0
좋아 죽을거 같아,좋아하시니까 좋네요,0
좋은 대학 나온 거 부러워,다른 능력을 채워보세요,0
좌절 중이야,이제 일어날 때예요,0
주름도 멋져,멋진 나이테죠,0
주말에 늦잠자고 브런치 먹으면서 수다 떨고 싶어,완벽한 주말이네요,0
주말인데 헬스장에 사람이 많네,같이 운동하게 좋겠네요,0
주워담지 못할 말을 했어,두고두고 후회하겠네요,0
주차할데 없어서 짜증나,한바퀴만 더 돌면 짠하고 나타날 거예요,0
죽고 싶다,당신을 소중하게 생각하세요,0
줄 길거 같아,커피 한잔 마시며 기다려보세요,0
중고로 잘 산 거 같애,좋은 선택 하셨네요,0
중국어 있는게 좋겠지,중문 있으면 좋아요,0
중소기업이라도 취직할까,일하는 것 자체가 중요하죠,0
지가 피해자래,분명한 잘못이네요,0
지갑 잃어버림,잘 찾아보세요,0
지금까지 일만 하고 산 거 같애,자신의 인생을 사세요,0
지는 게 진짜 싫어,질 때도 있고 이길 때도 있는 거예요,0
지진나면 어떡해,한국도 안전하지 않아요 지진시 대피방법을 알아두세요,0
지하철에서 괜찮은 사람 봤는데 말 시켜 볼까,용기가 필요한 순간이네요,0
직장에서 나만 일 시켜,직장 스트레스 심하겠네요,0
직장에서 자꾸 혼나는데 그만둬야할까,고칠 점은 고치면서 조금만 더 버텨보세요,0
직장인도 방학 필요해,잠시 쉬어가도 괜찮아요,0
진급할 때가 된 거 같은데,열심히 하면 할 수 있을 거예요,0
진짜 너무하네,잘 해결되길 바랄게요,0
진짜 열심히 해야지,좋은 태도네요,0
진짜 친구가 없는 거 같애,친구가 들으면 서운해 할 수도 있겠어요,0
집 나가서 혼자 살고 싶다,혼자 사는 것도 나쁘지 않아요,0
집 샀어,내 집 마련 축하드려요,0
집나가도 갈 데가 없어,선생님이나 기관에 연락해보세요,0
집들이 선물 뭐가 좋아,필요한게 어떤건지 물어보세요,0
집들이고 뭐고 다 귀찮다,안해도 괜찮을 거예요,0
집안일 해도 해도 안 끝나,조금씩 조금씩 해보세요,0
집앞에서 전남친 만남,남이니 신경쓰지 마세요,0
집에 먼지가 너무 많아,대청소를 해보세요,0
집을 왜 물어보지,데려다주려나봐요,0
집중이 왜 이렇게 안 돼지,잠시 쉬어도 괜찮습니다,0
징글징글한 층간소음,이웃으로부터 고통받고 있나봐요,0
짜증나서 집 나왔어,마음이 복잡하겠네요,0
짝사랑하는 사람한테 선물 주면 부담될까,용기를 내요,0
쫄면 먹고 싶다,얼른 요리해드세요,0
찜질방 같이 가면 화장 지워야 할까,찜질방에서 화장은 아닌거 같아요,0
차 사는 게 낫겠지,판단은 당신 몫이에요,0
차 팔아서 불편해,불편함을 조금 감수해보세요,0
착하게 살면 복 받겠지,뿌린대로 거둘 거예요,0
찬물만 나와,보일러가 온수로 작동하는지 보세요,0
참는 게 나을까,가끔 표출하는 것도 좋아요,0
참치김치찌개 먹고 싶어,맛있죠,0
창업이라도 해야 겠지,천천히 준비해보세요,0
책 보는데 글자만 들어와,글자라도 보는 게 어디에요,0
책 좀 읽어야지,좋은 생각이에요,0
책상 리폼할거야,저도 해보고 싶네요,0
처음 보는 애랑 무슨 얘기하지,공통점을 찾는다고 생각해보세요,0
처음에는 별로 였는데 호감 간다,볼매인가봐요,0
철이 너무 일찍 들었어,철은 죽을 때 들어도 돼요,0
첫눈이 올때 같이 있고 싶다,그런 사람이 있다니 부럽네요,0
청소 해도 해도 더러워,한번만 더 하세요,0
체육대회 싫어,재미 있는 종목을 찾아보세요,0
쳇바퀴 도는 하루,그 속에서 가치와 의미를 찾아보세요,0
최고다 행복해,우리가 사랑받고 있음을 확신하는 것입니다,0
최저임금 올랐다는데 월급은 왜 똑같지,회사에서 꼼수를 쓰는 건 아닌지 확인해보세요,0
추워 죽을 뻔했네,감기 조심하세요,0
축구 볼때는 치맥이지,보다보면 재미있어요,0
축의금 보통 얼마내,받은 만큼 내거나 주변에 내는 사람들과 맞추세요,0
춘곤증인가,잠깐 주무세요,0
출근길 막혀,오늘 회사 가기 싫은가봐요,0
출근하기 싫어,직장 스트레스가 심한가봐요,0
충전기 안 가지고 왔다,빌려 보세요,0
취미에 돈이 너무 많이 들어,그래도 취미 생활이 있어야 사는 재미가 있죠,0
취업 준비 힘들어,합격을 기원합니다,0
취직 원츄,지금은 힘들겠지만 나중에 웃을 수 있을 거예요,0
취직하면 공부 안해도 되는줄 알았는데,공부는 끝이 없죠,0
층간소음 때문에 왜 살인이 나는지 알 거 같애,일상을 침해당하기 때문이죠,0
치과 가면 돈 많아 들텐데,나중에 가면 돈이 더 많이 나갈거예요,0
치매가 점점 심해지는 거 같아,더 많이 연락하고 관심을 가져주세요,0
치킨 시켜야지,맛있게 드세요,0
친구 따라다녀야겠다,친구가 따라오게 해보세요,0
친구 예전 남자친구 사귀어도 되나,아닌 것 같아요,0
친구가 귀찮게해,친구가 좋아하나봐요,0
친구가 너무 맘대로야,아닌 건 아니라고 말하세요,0
친구가 도와주고 있는데 마음에 안들어,능력이 기대에 미치지 못했나봐요,0
친구가 소심해,더 신경써 주세요,0
친구가 이어줬는데 안 됐어,친구한테 의지하지 말고 자신이 해보세요,0
친구가 잘되니까 약 올라,친구가 아닌가봐요,0
친구네 갔다올게,재미있게 놀다 오세요,0
친구들 부르려고,좋은 생각이네요,0
친구들이 나만 왕따시키는 거 같아,선생님께 도움을 청해보세요,0
친구들이랑 맛난거 먹고 싶다,조금씩 더 행복해 질거 같아요,0
친구들한테 인기 얻으려면,성격이 좋으면 인기가 있을 거예요,0
친구라는게 뒷담화나 하다니,친구라고 생각한 시간이 아깝네요,0
친구랑 비교 돼,비교하면 끝도 없어요,0
친구랑 있으면 내가 작아져,당신은 생각보다 큰 사람이에요,0
친구에게 물어 봐야겠다,친구도 잘 몰라요,0
친구한테 물어봐야지,친구도 잘 몰라요,0
친구한테 썸 중인거 이야기 해야하나,확실해지면 이야기해도 늦지 않아요,0
친척들 만나기 싫다,만나지 마세요,0
친한 친군데 호박씨깜,그런 친구는 거르세요,0
칭찬 좀 해봐,지금도 잘하고 있어요,0
